ID,N°,Tipo,T,Quechua,Traducción,Sentimiento
H127,127,Oración,S,Chinchiru llaqta warmikunaqa munay muntirakunawan churakun,Las mujeres del pueblo de Chinchero usan bonitas monteras,FELIZ
H128,128,Oración,S,Chay munayqa anchaqa allinmi,Este es un buen sueño,FELIZ
H129,129,Oración,S,Chay paqo uma mamakunaqa allin hampiq warmin,Esa abuelita de cabellos canos es una muy buena curandera,FELIZ
H130,130,Oración,S,Alqo uñaqa qanchis p’unchawmantam ñawinta kichan,Los cachorritos de perro abren los ojos a los siete días,FELIZ
H131,131,Oración,S,Qhachunniyqa sumaq alakhayuqkunatan llikllata awan,Mi nuera teje mantas con bonitos diseños,FELIZ
H132,132,Oración,S,Kunturpas q’intichapas rapranta chapchispapuni hanayninta phawanku,El cóndor y el picaflor vuelan siempre agitando sus alas,FELIZ
H133,133,Oración,S,Warmi wawayqa ancha sumaq sonqo sipaschan,Mi hija es de un corazón noble,FELIZ
H134,134,Oración,S,Allin ruwasqa wasiqa manan thunikunkuchu,Las casas con buena cimentación no se derrumban,FELIZ
H135,135,Oración,S,Paqarinmi mamayqa ponchu awayta tukunqa,Mi mamá mañana terminará de tejer el poncho,FELIZ
H136,136,Oración,S,Sipaskunaqa sumaq t’ipanakunawanmi alayrilla llaqtata rinku,Las jovencitas van al pueblo exhibiendo sus mejores prendedores,FELIZ
H137,137,Oración,S,Hanaq pachaqa wichaypi kashan,El cielo está arriba,FELIZ
H138,138,Oración,S,Wasi masiykuq ususichanmi kan,Nuestro vecino tiene una hijita,FELIZ
H139,139,Oración,S,Mikhuspam asikunki,Te ríes comiendo,FELIZ
H140,140,Oración,S,Noqa chunka watayuqña kani,Yo ya tengo diez años.,FELIZ
H141,141,Oración,S,Marioqa sarata chakranchispi tarpun,Mario siembra maiz en nuestra chacra,FELIZ
H142,142,Oración,S,Qayna p'unchawkunan michichaykunaqa wacharun hinaspan ñawinkuta kicharirunkuña,"Nuestra gata parió hace algunos días, y las crías abrieron sus ojos ayer.",FELIZ
H143,143,Oración,S,"Puno hallp´api huk hatun qocha kan,",En el territorio puneño hay un gran lago,FELIZ
H144,144,Oración,S,May ashkha llamayuqmi chay runaqa kasqa.,Esa persona posee muchas llamas.,FELIZ
H145,145,Oración,S,P’unchawniypiqa uña khuchi kankata tamalniyuqta sumaqllataña wayk’usqaq.,El día de mi cumpleaños prepararé un rico lechón con tamales,FELIZ
H146,146,Oración,S,"Kay k'ushkuta sipiruychis, kankasunchismi","Desollen esta liebre, la asaremos",FELIZ
H147,147,Oración,S,Chiri hallp´akunapiqa ch'apu allqukuna uywaymi allin.,En las tierras frígidas es recomendable criar perros lanudos.,FELIZ
H148,148,Oración,S,Kay wasiqa wiñay wiñaypaq kachun,Que esta casa sea para toda la eternidad,FELIZ
H149,149,Oración,S,Wawakunaqa raymi p’unchawkunapi sumaq yarawikunata yarawinku,Los niños y las niñas recitan hermosas poesías en ocasiones de Įestas.,FELIZ
H150,150,Oración,S,Paqarinmi mamakunap p’unchawnin; chaypin ancha kusikuywan rimarisaq,Mañana es el día de las madres; allí declamaré con mucha mímica.,FELIZ
H151,151,Oración,S,Haqay wik’uñaqa atuqtaq anyanqa,Dicen que aquella vicuña castiga al zorro.,FELIZ
H152,152,Oración,S,Ima qoykuwasqanchistapas kusikuywan chashkina,Cualquier obsequio se recibe con mucho,FELIZ
H153,153,Oración,S,Wakayqa chinachatan wachapuwasqa,Mi vaca había parido una cría hembra.,FELIZ
H154,154,Oración,S,Hakuchu chuwispi pukllaykamusunchi,"¡Vamos, te invito a jugar canicas!",FELIZ
H155,155,Oración,S,Ch'askachay p'unchawmi yachayninchisman hina kiwna qaywita llanukusunchis,Para el Viernes Santo se prepara batido de quinua por costumbre,FELIZ
H156,156,Oración,S,Hallp´a p'ukuqa manan mikhunallapaqchu aswanqa uchukuta churanapaqwanmi,El plato de barro sirve tanto para comer como para poner en él ají molido.,FELIZ
H157,157,Oración,S,Huk p’unchaw chinkachisqay warak’ataqa tariruniñan.,Ya encontré la honda que perdí el otro día.,FELIZ
H158,158,Oración,S,Uywa michiq llaqtakunaqa paqucha qarata mast’aykuspa samachisunki,En las comunidades ganaderas te alojan en tendido de cueros de alpaca.,FELIZ
H159,159,Oración,S,Noqaqa wayrapakushanin,Estoy relajándome,FELIZ
H160,160,Oración,S,Ima? ¿Kayllapiraqchu kashanki?,¡Qué! ¿Continúas aquí?,FELIZ
H161,161,Oración,S,Warmikunaqa kukankuta huk llikllachapin apanku,Las mujeres llevan su coca atado en una mantita,FELIZ
H162,162,Oración,S,Onqosqa warmikunaqa manan yawarchakunkuñachu,Las mujeres gestantes ya no menstrúan.,FELIZ
H163,163,Oración,S,Taytayqa siwulla mallkichakunata llaqtamanta rantimusqa,Mi padre compró almácigo de cebolla del pueblo.,FELIZ
H164,164,Oración,S,Chay wallpata caldopaq phurucharusaq,Pelaré esa gallina para el caldo,FELIZ
H165,165,Oración,S,Tusuqqa raymipipunim kanku,El danzante siempre está presente en las Įestas,FELIZ
H166,166,Oración,S,Mama qochapiqa tukuy ima challwakunan tarikun,En el mar hay muchas variedades de peces.,FELIZ
H167,167,Oración,S,Maqlla qharikunaqa warmimanta p’achasqa tusunku.,Los afeminados bailan usando vestidos de mujer.,FELIZ
H168,168,Oración,S,Runa simipiqa librotaqa ninchismi mayt'ukuna huñunasqa nispa,En el quechua al libro le llaman “atado de escritos͟.,FELIZ
H169,169,Oración,S,Chakra ruwaq runakunaqa maychaq t'ikarisqantan qhawanku,Los agricultores observan la floración de la ramilla.,FELIZ
H170,170,Oración,S,Sapa p'unchaw qarpapayasqay t'ikachaykunaqa sumaqmi kashan,Mis flores regadas diariamente están lozanas.,FELIZ
H171,171,Oración,S,Mana kachiyuq lecheqa miskhk'illañan,La leche sin sal es muy rico,FELIZ
H172,172,Oración,S,Noqanchisqa Peru apu suyupin paqariranchis,Nosotros nacimos en el país llamado Perú.,FELIZ
H173,173,Oración,S,San Pedro llaqtapiqa kurkukunata llaqllaspa munay tiyanakunata ruwanku.,En el pueblo de San Pedro fabrican hermosas sillas cepillando los troncos.,FELIZ
H174,174,Oración,S,Alqoqa kirunta llaqwakuspan hampikun,El perro cura su herida lamiéndose.,FELIZ
H175,175,Oración,S,Sipaskunaqa tukuy niraq t'ikakunawanmi lawichunkuta alakhanku,Las jóvenes adornan sus sombreros con diversos colores de flores.,FELIZ
H176,176,Oración,S,Sulk'a wawqichayqa watanpiña hinaspan ña purikachashanña,"Mi hermanito menor tiene un año, y ya está dando sus primeros pasos.",FELIZ
H177,177,Oración,S,Almakunaq p’unchawninpiqa saksanaykamapuni mikhurani,En el día de todos los santos comí hasta saciarme.,FELIZ
H178,178,Oración,S,Qheshwa uraymanta tunastaqaputukunapi orqomunku,Desde los valles cálidos sacan las tunas en cestas,FELIZ
H179,179,Oración,S,Chiwchikunataqa mikhuchispan uywanku,A los pollitos se les cría dándoles de comer,FELIZ
H180,180,Oración,S,Puriqmasinchis Manuelqa allin sonqoyuqmi,Nuestro compañero Manuel es muy buena gente,FELIZ
H181,181,Oración,S,Noqaqa yachay wasipi tinyata t'oqyachini,En la escuela yo toco el tambor,FELIZ
H182,182,Oración,S,Chay p’achaykiqa ancha sumaqpuni,Esa tu ropa es muy bonita,FELIZ
H183,183,Oración,S,"Mamayta watukusqanki, anchatapuni añaychayki","Habías visitado a mi mamá, te agradezco muchísimo.",FELIZ
H184,184,Oración,S,Wirta ukhupin wiñapupaq sarataqa p’ampamuni,En el jardín tapé maíz para la jora,FELIZ
H185,185,Oración,S,Kay lisas chupichaqa mishk’ipuni kasqa,Esta sopa de olluco está muy rica,FELIZ
H186,186,Oración,S,Yunka runakunaqa charapa aychamanta mikhuykunata llanunku,La gente de la selva prepara platos de carne de la charapa,FELIZ
H187,187,Oración,S,Ch’aqipaqqa ch’uñuta pisillata ñut'una,Para el chaque hay que machucar el chuño levemente,FELIZ
H188,188,Oración,S,Kay sasawi yurachata hampi chatupi t’impurqachimuy,Haz hervir esta ramita de sasahui en el tacho de remedios,FELIZ
H189,189,Oración,S,Mula chillinaqa chaki utipaqmi chanin hampi kasqa,El tuétano de mula es un excelente remedio contra la artritis,FELIZ
H190,190,Oración,S,Kachi kachiq aychanta mikhuspaqa pay hina phawaqmi kanki,Si comes la carne de la libélula podrás volar como ella,FELIZ
H191,191,Oración,S,Pichinchukunata warak'aspanku wasi qhawananta t'oqorusqaku,Al hondear pajaritos habían quebrado el vidrio de la ventana,FELIZ
H192,192,Oración,S,Chay wawata chinlinyanninwan pukllachiy,Hazle jugar a esa criatura con su sonajita,FELIZ
H193,193,Oración,S,Sasawi hampi ukhu onqoypaqmi allin,El mate de sasahui es bueno para curar la gripe,FELIZ
H194,194,Oración,S,Waqaychasqa t'antaqa ch´akinmi,El pan guardado se endurece,FELIZ
H195,195,Oración,S,Paymi willlakuykunata rimarimun,Él narra las noticias’,FELIZ
H196,196,Oración,S,Papa tarpuymanta patarata mashkasunchis,Busquemos un libro sobre el sembrío de la papa,FELIZ
H197,197,Oración,S,Ñawpa willakuyta qhelqanapaq ima kaqninkunata allinta riqsina,"Para escribir una leyenda, hay que considerar sus
 partes",FELIZ
H198,198,Oración,S,Kay achaqalakunata allinta t'oqyachisun,Pronunciemos bien estos alfabetos,FELIZ
H199,199,Oración,S,Atoqmanta huk willakuyta qhelqay,Escribe un cuento sobre el zorro,FELIZ
H200,200,Oración,S,Yachachiwaqninchismi pataranchista chaninchanqa,Nuestro profesor será el revisor del libro,FELIZ
H201,201,Oración,S,Risisqaypa siminqa rakhullaña,Mi amiga tiene labios gruesos,FELIZ
H202,202,Oración,S,Llaqtanchiskunapi orqokunaqa kawsayniyuqmi,En los pueblos andinos todos los cerros son sagrados,FELIZ
H203,203,Oración,S,Riksisqayqa rimapayanan kashan,Mi amigo necesita un consejo,FELIZ
H204,204,Oración,S,Kurkunchista maqllispaqa qhashqa rumichawanmi thupananchis,Al bañarse hay que rasparse con piedrecitas ásperas,FELIZ
H205,205,Oración,S,Ninkun: Warmakuna machulata uyarispankuqa anchatas asikusqaku,Dicen que al escuchar al abuelo los niños se reían muchísimo,FELIZ
H206,206,Oración,S,Allintan p'achaykitaqa t'aqsanayki,Debes lavar bien tu ropa,FELIZ
H207,207,Oración,S,¿Hayk'aqmanta pachan yachay wasiman hamuranki?,¿Cuándo empezaste a venir a la escuela?,FELIZ
H208,208,Oración,S,Atoq huk chitata mikhuspanmi kaq kaqmanta kutipayamun,"Luego de haberse comido la cría de la oveja, el zorro goloso volvió una y otra vez",FELIZ
H209,209,Oración,S,Ayriway killapin kiwnataqa pallanchis,La quinua cosechamos en el mes de abril,FELIZ
H210,210,Oración,S,Ichhuta hastawanqa ichhunawanmi kuchunchis,Las pajas y las habas las cortamos con la hoz,FELIZ
H211,211,Oración,S,Runaq aswan kusikuyninpiqa sumaq kaymi.,La fuente más importante de la felicidad humana es la bondad.,FELIZ
H212,212,Oración,S,Hatun pukllaypi kusikuypiqa llimp´itan munay kayta sapa p´unchay kawsaypi yapaykun.,Gran entretenimiento y diversión pueden agregar color y belleza a la vida cotidiana.,FELIZ
H213,213,Oración,S,"Añay runaq sumaq kayninman, ancha yanapayta runakuna chaskinkuman.","Gracias a la nobleza humana, las personas pueden experimentar mucho apoyo.",FELIZ
H214,214,Oración,S,"Manchakuyta llallispa phiña kayta rikuchinchis, allin kayninchis yapakun.","Cuando superamos el miedo y mostramos coraje, aumenta nuestra autoestima.",FELIZ
H215,215,Oración,S,"Sumaqmi sichus, sapa p´unchay kawsay, yanqallamanta kaqninchista hatarichin.","Es agradable cuando, en el contexto de la vida cotidiana, algo repentinamente provoca nuestra emoción.",FELIZ
H216,216,Oración,S,"¡Wataq imaymana wiñayninkunata munawaq, aswanpas cheqaqpuni kan, samana killata llapan munanku!","¡Puedes amar las diferentes temporadas del año, pero honestamente, todos aman las vacaciones!",FELIZ
H217,217,Oración,S,Munayqa kawsayman sumaq allin kaytan yapan.,"La pasión agrega un encanto maravilloso a la vida, y a veces vale la pena ceder a ella.",FELIZ
H218,218,Oración,S,Wakin runakunaqa  kikinninkuwan allin kayqa aswan sumaqpunin  ninkun.,Algunas personas creen que sentirse bien consigo mismas es la mayor recompensa posible.,FELIZ
H219,219,Oración,S,"Manapunin ishkayyanachu, kusikuyqa allinpunin.","Sin lugar a dudas, la felicidad es algo excepcional.",FELIZ
H220,220,Oración,S,Runaq ñawpaq munakuyninqa aswan hatunmi chay munakuykunaqa ancha unaymi yurarikun. ,El primer enamoramiento de una persona es muy intenso y esos sentimientos se recuerdan durante mucho tiempo.,FELIZ
H221,221,Oración,S,"¡Yanqamanta tumpasqa qhepamanqa, llapan ch´uyanchakuqtinqa sumaq kusikuymi! ","Después de ser falsamente acusado, la exoneración completa es maravillosa!",FELIZ
H222,222,Oración,S,"Munakuyqa sapa kutin khatatachiwanchisman, aswanpas sumaq allinpunin.","La emoción a menudo nos puede hacer temblar, pero es inmensamente agradable.",FELIZ
H223,223,Oración,S,Kawsaypa hunt´akusqanqa teqsimuyuta ñawpaqman purichiytan apawanchis.,La satisfacción de la vida nos impulsa a mejorar el mundo.,FELIZ
H224,224,Oración,S,¡Maqanakuymanta mana allin kawsaymanta ayqekuyqa ancha sumaqpunin!,¡Liberarse de las pesadillas o de la violencia es maravilloso!,FELIZ
H225,225,Oración,S,Runa allin sumaq kikinwan kananpaqqa ashkha allin ruwaykunan kan .,Hay muchos comportamientos que pueden hacer que una persona se sienta orgullosa de sí misma.,FELIZ
H226,226,Oración,S,Sumaqpunin kan munasqayki runawan kayqa.,Es un gran placer pasar tiempo con personas que respetas.,FELIZ
H227,227,Oración,S,"Allin kawsaypaq llank´ayqa, kawsayman sumaq kaytan qon.","Trabajar por una buena causa, le da nobleza a la vida.",FELIZ
H228,228,Oración,S,Teqsimuyuta sapa p´unchay qhaway chayraqchus qhawashawaqhina,Mira el mundo cada día como si lo estuvieras viendo por primera vez.,FELIZ
H229,229,Oración,S,"Anna makiyta hap´ishawan, chaymi kallpayuq kani","Anna está sosteniendo mi mano, por eso siento fuerza y ​​coraje.",FELIZ
H230,230,Oración,S,Hukkaq watakunata kusisqa asikuspa tiyanki,Vivirás en felicidad y alegría durante las próximas décadas.,FELIZ
N001,1,Palabra,W,Runa sipiq,Asesino,NEUTRAL
N002,2,Palabra,W,Raphi,Hoja,NEUTRAL
N003,3,Palabra,W,Ayllu,Familia,NEUTRAL
N004,4,Palabra,W,Siñaskuna,Señas de La naturaleza,NEUTRAL
N005,5,Palabra,W,Respetuwan,Respeto,NEUTRAL
N006,6,Palabra,W,Hamaw t´a,Sabio,NEUTRAL
N007,7,Palabra,W,Wishlla,Cucharón,NEUTRAL
N008,8,Palabra,W,Theqtichina,Sartén,NEUTRAL
N009,9,Palabra,W,Ninri,Oreja,NEUTRAL
N010,10,Palabra,W,Unu,Agua,NEUTRAL
N011,11,Palabra,W,Qore,Oro,NEUTRAL
N012,12,Palabra,W,Kallpa,Fuerza,NEUTRAL
N013,13,Palabra,W,Khaska,Áspero,NEUTRAL
N014,14,Palabra,W,Paray,Llover,NEUTRAL
N015,15,Palabra,W,Wanay,Escarmentar,NEUTRAL
N016,16,Palabra,W,T’eqway,Pelar,NEUTRAL
N017,17,Palabra,W,Teqtichiy,Freír,NEUTRAL
N018,18,Palabra,W,Tarpuy mit´a,Primavera,NEUTRAL
N019,19,Palabra,W,Chakmay,Preparado de tierra para la siembra,NEUTRAL
N020,20,Palabra,W,Laq'apakuy,Tropezar,NEUTRAL
N021,21,Palabra,W,Yana,Negro,NEUTRAL
N022,22,Palabra,W,Tuku,Búho,NEUTRAL
N023,23,Palabra,W,Urmay,Caer,NEUTRAL
N024,24,Palabra,W,Ñak´ariy,"Sufrir Necesidades, desperdiciarse",NEUTRAL
N025,25,Palabra,W,Yawar,Sangre,NEUTRAL
N026,26,Palabra,W,Qheshwa runa,Quechuas,NEUTRAL
N027,27,Palabra,W,Llasa,Pesante,NEUTRAL
N028,28,Palabra,W,Chakachikuy,"Atorarse, Ahogarse",NEUTRAL
N029,29,Palabra,W,Huchasapa,Culpable,NEUTRAL
N030,30,Palabra,W,Aqha,Chicha,NEUTRAL
N031,31,Palabra,W,Maway,Primeras Papas,NEUTRAL
N032,32,Palabra,W,Qatikachay,Cacería,NEUTRAL
N033,33,Palabra,W,Taki,Canción,NEUTRAL
N034,34,Palabra,W,Rikuq,Testigo,NEUTRAL
N035,35,Palabra,W,Puka,Rojo,NEUTRAL
N036,36,Palabra,W,Kuchuna,Cuchillo,NEUTRAL
N037,37,Palabra,W,Harawi,Poesía,NEUTRAL
N038,38,Palabra,W,Q éwi,Chueco,NEUTRAL
N039,39,Palabra,W,T´oqo,Hoyo,NEUTRAL
N040,40,Palabra,W,Huch´uy,Pequeño,NEUTRAL
N041,41,Palabra,W,Tutantin,Toda La Noche,NEUTRAL
N042,42,Palabra,W,Uywanakuy,Crianza mutua,NEUTRAL
N043,43,Oración,S,Mikhuchinaypaqmi mañakuwaran,Me pidió que le diera de comer,NEUTRAL
N044,44,Oración,S,Qan killata rikushanki,Tú estás viendo la luna,NEUTRAL
N045,45,Oración,S,Hatun p´uyñukunan kashanman,Puede haber tinajas grandes,NEUTRAL
N046,46,Oración,S,Kay uywaqa mana ashka millmayuqmi,Este animal tiene poca lana,NEUTRAL
N047,47,Oración,S,Paqarinmi mamayqa ponchu awayta tukunqa,Mi mamá mañana terminará de tejer el poncho,NEUTRAL
N048,48,Oración,S,Llusk’a llusk’allaña mayu,Es muy rebaloso el rio,NEUTRAL
N049,49,Oración,S,Sarata t'ipispaqa markapin waqaychana,Luego de despancar el maóz se gurda en la ramada,NEUTRAL
N050,50,Oración,S,K'aspimanta ñaqch'aqa ruwakuyta atikunmanmi,Pueden fabricarse peines de madera,NEUTRAL
N051,51,Oración,S,Payqa allin runan,Él es un buen hombre,NEUTRAL
N052,52,Oración,S,Kay saramanta apiqa pipullañan kashan,Esta mazamorra de maíz está muy espesa.,NEUTRAL
N053,53,Oración,S,Yunka runakunaqa charapa aychamanta mikhuykunata llanunku,La gente de la selva prepara platos de carne de la charapa,NEUTRAL
N054,54,Oración,S,Churakun huk punchuwan,Se puso un poncho,NEUTRAL
N055,55,Oración,S,Kaqniyuq runakunaqa mana kaqniyuqkunatan saruchakuranku,Los adinerados siempre humillaron a los pobres.,NEUTRAL
N056,56,Oración,S,"Qolqe waqaychanapaqqa, rantisqanchiskunata allinta qhawana.","Para tener ahorros, debemos equilibrar nuestro presupuesto.",NEUTRAL
N057,57,Oración,S,May hawapipas rumiqa kallanpuni,En cualquier lugar siempre hay piedras,NEUTRAL
N058,58,Oración,S,Chay tayta hinaqa manan hukqa kanchu,Como aquel padre no hay otro,NEUTRAL
N059,59,Oración,S,Qhillqana raphita mamaywan rantichikusaq.,Me haré comprar cuadernos con mi mamá.,NEUTRAL
N060,60,Oración,S,Waqayuspan ripun,Se fué llorando,NEUTRAL
N061,61,Oración,S,Manan allin musqhoymi kayku noqaykuwan  manan imatapas ruwayta atinkichu.,Somos tu peor pesadilla y no sabes qué hacer con nosotros.,NEUTRAL
N062,62,Oración,S,Paywanmi qhatuna wasipi tuparani,Me encontré con él en el mercado,NEUTRAL
N063,63,Oración,S,Chay k’anallapi uchu kashan,En esa tostadora está el ají.,NEUTRAL
N064,64,Oración,S,Raqra mankamantaqa sut'u sut'upin  leche tukurakapun,De la olla rajada gota a gota se ha terminado la leche.,NEUTRAL
N065,65,Oración,S,Kullkuqa sach’a patakunamanta munayta takimun,La paloma torcaz canta melodiosamente desde los árboles,NEUTRAL
N066,66,Oración,S,Chayamunmi,Me consta que llegó,NEUTRAL
N067,67,Oración,S,Aman kutimunaykama puñunkichu,No vas a dormir hasta que regrese,NEUTRAL
N068,68,Oración,S,K'aytuqa nishu wata watallañan kashan,El hilo está lleno de nudos,NEUTRAL
N069,69,Oración,S,Iphu parachaqa chakrakunata munayta wiñachin,La garúa beneficia muchísimo a las chacras,NEUTRAL
N070,70,Oración,S,Manan millay  imapas kanchu aswanpas wasipi onqosqa runahina.,No hay nada peor que un hombre enfermo en casa.,NEUTRAL
N071,71,Oración,S,"Chay uñaqa waqrakunmi, sumaqllata apamunki","Esa vaquillona suele cornear, vas a arrear con cuidado",NEUTRAL
N072,72,Oración,S,Warmakuna yanacha wasimanta sach´a sach´aman phawanku,Los niños se apresuran desde la escuela hacia el bosque,NEUTRAL
N073,73,Oración,S,"¡Hakuchis, mink´arikusqayki chuwipi pukllayta!"," ¡Vamos, te invito a jugar canicas!
",NEUTRAL
N074,74,Oración,S,Qori t'ika hat'un t'antata rakirparin,Flor de oro dividió un pan grande,NEUTRAL
N075,75,Oración,S,"Imatapas runa ruwaqtin, manan phiñachinqachus chayta suyanchu","Cuando una persona hace algo, podría no esperar que lo hará sentir disgustado.",NEUTRAL
N076,76,Oración,S,Mana sasa ruwaykunaqa maynillanpin ruwakun.,Las cosas simples son siempre las más inusuales.,NEUTRAL
N077,77,Oración,S,May ashkha llamayuqmi chay runaqa kasqa.,Esa persona posee muchas llamas.,NEUTRAL
N078,78,Oración,S,Runa allin sumaq kikinwan kananpaqqa ashkha allin ruwaykunan kan .,Hay muchos comportamientos que pueden hacer que una persona se sienta orgullosa de sí misma.,NEUTRAL
N079,79,Oración,S,"Makinkurayku askha runakuna llallinakuranku, ichaqa pay qarquran kusikuyta ch´ulla kaypi mashkaspa.","Muchos hombres compitieron por su mano, pero ella los rechazó, buscando la felicidad en soledad.",NEUTRAL
N080,80,Oración,S,Qochapi Raul waqashan,Raúl está llorando en el lago,NEUTRAL
N081,81,Oración,S,Maypi karanki,¿Dónde has estado?,NEUTRAL
N082,82,Oración,S,Mana allin uywasqallan hat'aqoqa kikillan sumaqllaña wiñarusqa,El bledo creció abundantemente sin cuidado alguno,NEUTRAL
